Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-17 01:22:09] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-17 01:27:57] [iter 88] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=811.8667 A, PF=0.9716, V_out=1.0190 pu, I_out=811.8667 A, V_DT=1.0200 pu, P=153.1439 MW, Q=37.2976 MVar
[2026-05-17 01:27:57] [iter 88] [Bus 2] P/Q/CMD -> V_in=1.0150 pu, I_in=316.1333 A, PF=0.9261, V_out=1.0150 pu, I_out=316.1333 A, V_DT=1.0102 pu, P=56.6171 MW, Q=23.0649 MVar
[2026-05-17 01:27:57] [iter 88] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=471.2667 A, PF=0.9141, V_out=1.0100 pu, I_out=471.2667 A, V_DT=1.0070 pu, P=82.8963 MW, Q=36.7723 MVar
[2026-05-17 01:27:57] [iter 88] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=471.7000 A, PF=0.8811, V_out=1.0100 pu, I_out=471.7000 A, V_DT=1.0100 pu, P=79.9771 MW, Q=42.9277 MVar
[2026-05-17 01:27:57] [iter 88] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=491.4667 A, PF=0.9833, V_out=1.0080 pu, I_out=491.4667 A, V_DT=1.0083 pu, P=92.8098 MW, Q=17.1775 MVar


[2026-05-17 01:28:01] [iter 89] [Bus 1] P/Q/CMD -> V_in=1.0270 pu, I_in=715.5000 A, PF=0.9639, V_out=1.0270 pu, I_out=715.5000 A, V_DT=1.0200 pu, P=134.9477 MW, Q=37.2775 MVar
[2026-05-17 01:28:01] [iter 89] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=330.4000 A, PF=0.9066, V_out=1.0090 pu, I_out=330.4000 A, V_DT=1.0102 pu, P=57.5838 MW, Q=26.8033 MVar
[2026-05-17 01:28:01] [iter 89] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=340.3000 A, PF=0.9285, V_out=1.0050 pu, I_out=340.3000 A, V_DT=1.0070 pu, P=60.5011 MW, Q=24.1960 MVar
[2026-05-17 01:28:01] [iter 89] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=488.8667 A, PF=0.8496, V_out=1.0110 pu, I_out=488.8667 A, V_DT=1.0100 pu, P=80.0036 MW, Q=49.6658 MVar
[2026-05-17 01:28:01] [iter 89] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=511.3333 A, PF=0.9580, V_out=1.0090 pu, I_out=511.3333 A, V_DT=1.0083 pu, P=94.1703 MW, Q=28.1890 MVar


[2026-05-17 01:28:06] [iter 90] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=671.3000 A, PF=0.9624, V_out=1.0220 pu, I_out=671.3000 A, V_DT=1.0200 pu, P=125.7988 MW, Q=35.5066 MVar
[2026-05-17 01:28:06] [iter 90] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=287.0333 A, PF=0.9122, V_out=1.0080 pu, I_out=287.0333 A, V_DT=1.0102 pu, P=50.2847 MW, Q=22.5871 MVar
[2026-05-17 01:28:06] [iter 90] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=354.2333 A, PF=0.9403, V_out=1.0070 pu, I_out=354.2333 A, V_DT=1.0070 pu, P=63.9056 MW, Q=23.1310 MVar
[2026-05-17 01:28:06] [iter 90] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=463.0333 A, PF=0.8967, V_out=1.0100 pu, I_out=463.0333 A, V_DT=1.0100 pu, P=79.8977 MW, Q=39.4400 MVar
[2026-05-17 01:28:06] [iter 90] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=494.6333 A, PF=0.9587, V_out=1.0090 pu, I_out=494.6333 A, V_DT=1.0083 pu, P=91.1613 MW, Q=27.0450 MVar


[2026-05-17 01:28:10] [iter 91] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=787.8333 A, PF=0.9786, V_out=1.0200 pu, I_out=787.8333 A, V_DT=1.0200 pu, P=149.8280 MW, Q=31.5046 MVar
[2026-05-17 01:28:10] [iter 91] [Bus 2] P/Q/CMD -> V_in=1.0140 pu, I_in=383.7333 A, PF=0.9122, V_out=1.0140 pu, I_out=383.7333 A, V_DT=1.0102 pu, P=67.6256 MW, Q=30.3763 MVar
[2026-05-17 01:28:10] [iter 91] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=354.2333 A, PF=0.9403, V_out=1.0070 pu, I_out=354.2333 A, V_DT=1.0070 pu, P=63.9056 MW, Q=23.1310 MVar
[2026-05-17 01:28:10] [iter 91] [Bus 4] P/Q/CMD -> V_in=1.0100 pu, I_in=463.0333 A, PF=0.8967, V_out=1.0100 pu, I_out=463.0333 A, V_DT=1.0100 pu, P=79.8977 MW, Q=39.4400 MVar
[2026-05-17 01:28:10] [iter 91] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=494.6333 A, PF=0.9587, V_out=1.0090 pu, I_out=494.6333 A, V_DT=1.0083 pu, P=91.1613 MW, Q=27.0450 MVar


[2026-05-17 01:28:14] [iter 92] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=787.8333 A, PF=0.9786, V_out=1.0200 pu, I_out=787.8333 A, V_DT=1.0200 pu, P=149.8280 MW, Q=31.5046 MVar
[2026-05-17 01:28:14] [iter 92] [Bus 2] P/Q/CMD -> V_in=1.0140 pu, I_in=383.7333 A, PF=0.9614, V_out=1.0140 pu, I_out=383.7333 A, V_DT=1.0115 pu, P=71.2730 MW, Q=20.3985 MVar
[2026-05-17 01:28:14] [iter 92] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=377.0333 A, PF=0.8823, V_out=1.0040 pu, I_out=377.0333 A, V_DT=1.0088 pu, P=63.6331 MW, Q=33.9468 MVar
[2026-05-17 01:28:14] [iter 92] [Bus 4] P/Q/CMD -> V_in=1.0160 pu, I_in=456.0000 A, PF=0.9058, V_out=1.0160 pu, I_out=456.0000 A, V_DT=1.0100 pu, P=79.9547 MW, Q=37.4004 MVar
[2026-05-17 01:28:14] [iter 92] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=494.6333 A, PF=0.9587, V_out=1.0090 pu, I_out=494.6333 A, V_DT=1.0080 pu, P=91.1613 MW, Q=27.0450 MVar


[2026-05-17 01:28:18] [iter 93] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=787.8333 A, PF=0.9786, V_out=1.0200 pu, I_out=787.8333 A, V_DT=1.0200 pu, P=149.8280 MW, Q=31.5046 MVar
[2026-05-17 01:28:18] [iter 93] [Bus 2] P/Q/CMD -> V_in=1.0140 pu, I_in=383.7333 A, PF=0.9614, V_out=1.0140 pu, I_out=383.7333 A, V_DT=1.0115 pu, P=71.2730 MW, Q=20.3985 MVar
[2026-05-17 01:28:18] [iter 93] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=377.0333 A, PF=0.8823, V_out=1.0040 pu, I_out=377.0333 A, V_DT=1.0088 pu, P=63.6331 MW, Q=33.9468 MVar
[2026-05-17 01:28:18] [iter 93] [Bus 4] P/Q/CMD -> V_in=1.0160 pu, I_in=456.0000 A, PF=0.9058, V_out=1.0160 pu, I_out=456.0000 A, V_DT=1.0100 pu, P=79.9547 MW, Q=37.4004 MVar
[2026-05-17 01:28:18] [iter 93] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=470.0667 A, PF=0.9771, V_out=1.0070 pu, I_out=470.0667 A, V_DT=1.0080 pu, P=88.1214 MW, Q=19.1900 MVar


[2026-05-17 01:28:22] [iter 94] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=770.3333 A, PF=0.9766, V_out=1.0220 pu, I_out=770.3333 A, V_DT=1.0200 pu, P=146.4872 MW, Q=32.2589 MVar
[2026-05-17 01:28:22] [iter 94] [Bus 2] P/Q/CMD -> V_in=1.0140 pu, I_in=383.7333 A, PF=0.9614, V_out=1.0140 pu, I_out=383.7333 A, V_DT=1.0115 pu, P=71.2730 MW, Q=20.3985 MVar
[2026-05-17 01:28:22] [iter 94] [Bus 3] P/Q/CMD -> V_in=1.0040 pu, I_in=377.0333 A, PF=0.8823, V_out=1.0040 pu, I_out=377.0333 A, V_DT=1.0088 pu, P=63.6331 MW, Q=33.9468 MVar
[2026-05-17 01:28:22] [iter 94] [Bus 4] P/Q/CMD -> V_in=1.0160 pu, I_in=456.0000 A, PF=0.9058, V_out=1.0160 pu, I_out=456.0000 A, V_DT=1.0100 pu, P=79.9547 MW, Q=37.4004 MVar
[2026-05-17 01:28:22] [iter 94] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=470.0667 A, PF=0.9771, V_out=1.0070 pu, I_out=470.0667 A, V_DT=1.0080 pu, P=88.1214 MW, Q=19.1900 MVar


[2026-05-17 01:28:26] [iter 95] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=770.3333 A, PF=0.9766, V_out=1.0220 pu, I_out=770.3333 A, V_DT=1.0200 pu, P=146.4872 MW, Q=32.2589 MVar
[2026-05-17 01:28:26] [iter 95] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=284.7667 A, PF=0.9618, V_out=1.0100 pu, I_out=284.7667 A, V_DT=1.0106 pu, P=52.7046 MW, Q=15.0011 MVar
[2026-05-17 01:28:26] [iter 95] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=417.2667 A, PF=0.9134, V_out=1.0070 pu, I_out=417.2667 A, V_DT=1.0077 pu, P=73.1236 MW, Q=32.5880 MVar
[2026-05-17 01:28:26] [iter 95] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=456.0000 A, PF=0.9058, V_out=1.0060 pu, I_out=456.0000 A, V_DT=1.0100 pu, P=79.1678 MW, Q=37.0323 MVar
[2026-05-17 01:28:26] [iter 95] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=470.0667 A, PF=0.9771, V_out=1.0070 pu, I_out=470.0667 A, V_DT=1.0083 pu, P=88.1214 MW, Q=19.1900 MVar


[2026-05-17 01:28:30] [iter 96] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=770.3333 A, PF=0.9766, V_out=1.0220 pu, I_out=770.3333 A, V_DT=1.0200 pu, P=146.4872 MW, Q=32.2589 MVar
[2026-05-17 01:28:30] [iter 96] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=284.7667 A, PF=0.9618, V_out=1.0100 pu, I_out=284.7667 A, V_DT=1.0106 pu, P=52.7046 MW, Q=15.0011 MVar
[2026-05-17 01:28:30] [iter 96] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=417.2667 A, PF=0.9134, V_out=1.0070 pu, I_out=417.2667 A, V_DT=1.0077 pu, P=73.1236 MW, Q=32.5880 MVar
[2026-05-17 01:28:30] [iter 96] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=487.7333 A, PF=0.8497, V_out=1.0060 pu, I_out=487.7333 A, V_DT=1.0100 pu, P=79.4327 MW, Q=49.2906 MVar
[2026-05-17 01:28:30] [iter 96] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=480.7667 A, PF=0.9831, V_out=1.0070 pu, I_out=480.7667 A, V_DT=1.0083 pu, P=90.6807 MW, Q=16.8862 MVar


[2026-05-17 01:28:34] [iter 97] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=852.1333 A, PF=0.9766, V_out=1.0190 pu, I_out=852.1333 A, V_DT=1.0200 pu, P=161.5667 MW, Q=35.5797 MVar
[2026-05-17 01:28:34] [iter 97] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=284.7667 A, PF=0.9618, V_out=1.0100 pu, I_out=284.7667 A, V_DT=1.0106 pu, P=52.7046 MW, Q=15.0011 MVar
[2026-05-17 01:28:34] [iter 97] [Bus 3] P/Q/CMD -> V_in=1.0070 pu, I_in=417.2667 A, PF=0.9134, V_out=1.0070 pu, I_out=417.2667 A, V_DT=1.0077 pu, P=73.1236 MW, Q=32.5880 MVar
[2026-05-17 01:28:34] [iter 97] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=487.7333 A, PF=0.8497, V_out=1.0060 pu, I_out=487.7333 A, V_DT=1.0100 pu, P=79.4327 MW, Q=49.2906 MVar
[2026-05-17 01:28:34] [iter 97] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=480.7667 A, PF=0.9831, V_out=1.0070 pu, I_out=480.7667 A, V_DT=1.0083 pu, P=90.6807 MW, Q=16.8862 MVar


[2026-05-17 01:28:38] [iter 98] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=852.1333 A, PF=0.9797, V_out=1.0190 pu, I_out=852.1333 A, V_DT=1.0200 pu, P=162.0795 MW, Q=33.1652 MVar
[2026-05-17 01:28:38] [iter 98] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=394.7333 A, PF=0.9348, V_out=1.0110 pu, I_out=394.7333 A, V_DT=1.0113 pu, P=71.0767 MW, Q=27.0054 MVar
[2026-05-17 01:28:38] [iter 98] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=401.6667 A, PF=0.9458, V_out=1.0050 pu, I_out=401.6667 A, V_DT=1.0081 pu, P=72.7419 MW, Q=24.9766 MVar
[2026-05-17 01:28:38] [iter 98] [Bus 4] P/Q/CMD -> V_in=1.0060 pu, I_in=487.7333 A, PF=0.8497, V_out=1.0060 pu, I_out=487.7333 A, V_DT=1.0100 pu, P=79.4327 MW, Q=49.2906 MVar
[2026-05-17 01:28:38] [iter 98] [Bus 5] P/Q/CMD -> V_in=1.0070 pu, I_in=480.7667 A, PF=0.9831, V_out=1.0070 pu, I_out=480.7667 A, V_DT=1.0083 pu, P=90.6807 MW, Q=16.8862 MVar


[2026-05-17 01:28:42] [iter 99] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=852.1333 A, PF=0.9797, V_out=1.0190 pu, I_out=852.1333 A, V_DT=1.0200 pu, P=162.0795 MW, Q=33.1652 MVar
[2026-05-17 01:28:42] [iter 99] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=394.7333 A, PF=0.9348, V_out=1.0110 pu, I_out=394.7333 A, V_DT=1.0113 pu, P=71.0767 MW, Q=27.0054 MVar
[2026-05-17 01:28:42] [iter 99] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=401.6667 A, PF=0.9458, V_out=1.0050 pu, I_out=401.6667 A, V_DT=1.0081 pu, P=72.7419 MW, Q=24.9766 MVar
[2026-05-17 01:28:42] [iter 99] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=448.6000 A, PF=0.9247, V_out=1.0090 pu, I_out=448.6000 A, V_DT=1.0100 pu, P=79.7452 MW, Q=32.8309 MVar
[2026-05-17 01:28:42] [iter 99] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=480.0333 A, PF=0.9744, V_out=1.0080 pu, I_out=480.0333 A, V_DT=1.0083 pu, P=89.8302 MW, Q=20.7263 MVar


[2026-05-17 01:28:46] [iter 100] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=835.6667 A, PF=0.9797, V_out=1.0230 pu, I_out=835.6667 A, V_DT=1.0200 pu, P=159.5714 MW, Q=32.6520 MVar
[2026-05-17 01:28:46] [iter 100] [Bus 2] P/Q/CMD -> V_in=1.0110 pu, I_in=394.7333 A, PF=0.9348, V_out=1.0110 pu, I_out=394.7333 A, V_DT=1.0113 pu, P=71.0767 MW, Q=27.0054 MVar
[2026-05-17 01:28:46] [iter 100] [Bus 3] P/Q/CMD -> V_in=1.0050 pu, I_in=401.6667 A, PF=0.9458, V_out=1.0050 pu, I_out=401.6667 A, V_DT=1.0081 pu, P=72.7419 MW, Q=24.9766 MVar
[2026-05-17 01:28:46] [iter 100] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=448.6000 A, PF=0.9247, V_out=1.0090 pu, I_out=448.6000 A, V_DT=1.0100 pu, P=79.7452 MW, Q=32.8309 MVar
[2026-05-17 01:28:46] [iter 100] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=480.0333 A, PF=0.9744, V_out=1.0080 pu, I_out=480.0333 A, V_DT=1.0083 pu, P=89.8302 MW, Q=20.7263 MVar


[2026-05-17 01:28:50] [iter 101] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=835.6667 A, PF=0.9601, V_out=1.0230 pu, I_out=835.6667 A, V_DT=1.0200 pu, P=156.3790 MW, Q=45.5499 MVar
[2026-05-17 01:28:50] [iter 101] [Bus 2] P/Q/CMD -> V_in=1.0060 pu, I_in=353.0333 A, PF=0.9023, V_out=1.0060 pu, I_out=353.0333 A, V_DT=1.0113 pu, P=61.0545 MW, Q=29.1712 MVar
[2026-05-17 01:28:50] [iter 101] [Bus 3] P/Q/CMD -> V_in=0.9990 pu, I_in=469.5000 A, PF=0.9049, V_out=0.9990 pu, I_out=469.5000 A, V_DT=1.0081 pu, P=80.8640 MW, Q=38.0348 MVar
[2026-05-17 01:28:50] [iter 101] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=448.6000 A, PF=0.9247, V_out=1.0090 pu, I_out=448.6000 A, V_DT=1.0100 pu, P=79.7452 MW, Q=32.8309 MVar
[2026-05-17 01:28:50] [iter 101] [Bus 5] P/Q/CMD -> V_in=1.0080 pu, I_in=480.0333 A, PF=0.9744, V_out=1.0080 pu, I_out=480.0333 A, V_DT=1.0083 pu, P=89.8302 MW, Q=20.7263 MVar


[2026-05-17 01:28:54] [iter 102] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=835.6667 A, PF=0.9601, V_out=1.0230 pu, I_out=835.6667 A, V_DT=1.0200 pu, P=156.3790 MW, Q=45.5499 MVar
[2026-05-17 01:28:54] [iter 102] [Bus 2] P/Q/CMD -> V_in=1.0060 pu, I_in=353.0333 A, PF=0.9023, V_out=1.0060 pu, I_out=353.0333 A, V_DT=1.0103 pu, P=61.0545 MW, Q=29.1712 MVar
[2026-05-17 01:28:54] [iter 102] [Bus 3] P/Q/CMD -> V_in=0.9990 pu, I_in=469.5000 A, PF=0.9049, V_out=0.9990 pu, I_out=469.5000 A, V_DT=1.0078 pu, P=80.8640 MW, Q=38.0348 MVar
[2026-05-17 01:28:54] [iter 102] [Bus 4] P/Q/CMD -> V_in=1.0070 pu, I_in=452.2333 A, PF=0.9191, V_out=1.0070 pu, I_out=452.2333 A, V_DT=1.0100 pu, P=79.7459 MW, Q=34.1876 MVar
[2026-05-17 01:28:54] [iter 102] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=488.2333 A, PF=0.9758, V_out=1.0090 pu, I_out=488.2333 A, V_DT=1.0082 pu, P=91.5868 MW, Q=20.5235 MVar


[2026-05-17 01:28:58] [iter 103] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=835.6667 A, PF=0.9601, V_out=1.0230 pu, I_out=835.6667 A, V_DT=1.0200 pu, P=156.3790 MW, Q=45.5499 MVar
[2026-05-17 01:28:58] [iter 103] [Bus 2] P/Q/CMD -> V_in=1.0060 pu, I_in=353.0333 A, PF=0.9023, V_out=1.0060 pu, I_out=353.0333 A, V_DT=1.0103 pu, P=61.0545 MW, Q=29.1712 MVar
[2026-05-17 01:28:58] [iter 103] [Bus 3] P/Q/CMD -> V_in=0.9990 pu, I_in=469.5000 A, PF=0.9049, V_out=0.9990 pu, I_out=469.5000 A, V_DT=1.0078 pu, P=80.8640 MW, Q=38.0348 MVar
[2026-05-17 01:28:58] [iter 103] [Bus 4] P/Q/CMD -> V_in=1.0070 pu, I_in=452.2333 A, PF=0.9191, V_out=1.0070 pu, I_out=452.2333 A, V_DT=1.0100 pu, P=79.7459 MW, Q=34.1876 MVar
[2026-05-17 01:28:58] [iter 103] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=488.2333 A, PF=0.9758, V_out=1.0090 pu, I_out=488.2333 A, V_DT=1.0082 pu, P=91.5868 MW, Q=20.5235 MVar


[2026-05-17 01:29:02] [iter 104] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=743.9333 A, PF=0.9721, V_out=1.0210 pu, I_out=743.9333 A, V_DT=1.0200 pu, P=140.6773 MW, Q=33.9453 MVar
[2026-05-17 01:29:02] [iter 104] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=374.1000 A, PF=0.9379, V_out=1.0040 pu, I_out=374.1000 A, V_DT=1.0097 pu, P=67.1168 MW, Q=24.8248 MVar
[2026-05-17 01:29:02] [iter 104] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=428.0333 A, PF=0.9183, V_out=1.0100 pu, I_out=428.0333 A, V_DT=1.0066 pu, P=75.6374 MW, Q=32.6078 MVar
[2026-05-17 01:29:02] [iter 104] [Bus 4] P/Q/CMD -> V_in=1.0120 pu, I_in=452.2333 A, PF=0.9191, V_out=1.0120 pu, I_out=452.2333 A, V_DT=1.0100 pu, P=80.1418 MW, Q=34.3573 MVar
[2026-05-17 01:29:02] [iter 104] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=488.2333 A, PF=0.9758, V_out=1.0090 pu, I_out=488.2333 A, V_DT=1.0082 pu, P=91.5868 MW, Q=20.5235 MVar


[2026-05-17 01:29:06] [iter 105] [Bus 1] P/Q/CMD -> V_in=1.0210 pu, I_in=743.9333 A, PF=0.9721, V_out=1.0210 pu, I_out=743.9333 A, V_DT=1.0200 pu, P=140.6773 MW, Q=33.9453 MVar
[2026-05-17 01:29:06] [iter 105] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=374.1000 A, PF=0.9379, V_out=1.0040 pu, I_out=374.1000 A, V_DT=1.0097 pu, P=67.1168 MW, Q=24.8248 MVar
[2026-05-17 01:29:06] [iter 105] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=428.0333 A, PF=0.9183, V_out=1.0100 pu, I_out=428.0333 A, V_DT=1.0066 pu, P=75.6374 MW, Q=32.6078 MVar
[2026-05-17 01:29:06] [iter 105] [Bus 4] P/Q/CMD -> V_in=1.0120 pu, I_in=490.6667 A, PF=0.8478, V_out=1.0120 pu, I_out=490.6667 A, V_DT=1.0100 pu, P=80.2073 MW, Q=50.1713 MVar
[2026-05-17 01:29:06] [iter 105] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=500.4333 A, PF=0.9632, V_out=1.0090 pu, I_out=500.4333 A, V_DT=1.0082 pu, P=92.6632 MW, Q=25.8581 MVar


[2026-05-17 01:29:10] [iter 106] [Bus 1] P/Q/CMD -> V_in=1.0230 pu, I_in=788.6000 A, PF=0.9572, V_out=1.0230 pu, I_out=788.6000 A, V_DT=1.0200 pu, P=147.1257 MW, Q=44.4862 MVar
[2026-05-17 01:29:10] [iter 106] [Bus 2] P/Q/CMD -> V_in=1.0130 pu, I_in=356.4000 A, PF=0.9610, V_out=1.0130 pu, I_out=356.4000 A, V_DT=1.0102 pu, P=66.1034 MW, Q=19.0227 MVar
[2026-05-17 01:29:10] [iter 106] [Bus 3] P/Q/CMD -> V_in=1.0100 pu, I_in=378.2667 A, PF=0.8995, V_out=1.0100 pu, I_out=378.2667 A, V_DT=1.0073 pu, P=65.4748 MW, Q=31.8035 MVar
[2026-05-17 01:29:10] [iter 106] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=460.4667 A, PF=0.9079, V_out=1.0090 pu, I_out=460.4667 A, V_DT=1.0100 pu, P=80.3675 MW, Q=37.1065 MVar
[2026-05-17 01:29:10] [iter 106] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=477.4333 A, PF=0.9790, V_out=1.0090 pu, I_out=477.4333 A, V_DT=1.0080 pu, P=89.8545 MW, Q=18.7107 MVar


[2026-05-17 01:29:14] [iter 107] [Bus 1] P/Q/CMD -> V_in=1.0160 pu, I_in=831.1333 A, PF=0.9648, V_out=1.0160 pu, I_out=831.1333 A, V_DT=1.0200 pu, P=155.2226 MW, Q=42.3105 MVar
[2026-05-17 01:29:14] [iter 107] [Bus 2] P/Q/CMD -> V_in=1.0100 pu, I_in=439.0333 A, PF=0.9420, V_out=1.0100 pu, I_out=439.0333 A, V_DT=1.0109 pu, P=79.5835 MW, Q=28.3538 MVar
[2026-05-17 01:29:14] [iter 107] [Bus 3] P/Q/CMD -> V_in=1.0080 pu, I_in=402.3333 A, PF=0.8890, V_out=1.0080 pu, I_out=402.3333 A, V_DT=1.0080 pu, P=68.6913 MW, Q=35.3816 MVar
[2026-05-17 01:29:14] [iter 107] [Bus 4] P/Q/CMD -> V_in=1.0090 pu, I_in=491.9667 A, PF=0.8485, V_out=1.0090 pu, I_out=491.9667 A, V_DT=1.0100 pu, P=80.2476 MW, Q=50.0491 MVar
[2026-05-17 01:29:14] [iter 107] [Bus 5] P/Q/CMD -> V_in=1.0060 pu, I_in=471.1333 A, PF=0.9591, V_out=1.0060 pu, I_out=471.1333 A, V_DT=1.0083 pu, P=86.6082 MW, Q=25.5614 MVar


[2026-05-17 01:29:18] [iter 108] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=786.1667 A, PF=0.9653, V_out=1.0220 pu, I_out=786.1667 A, V_DT=1.0200 pu, P=147.7683 MW, Q=39.9759 MVar
[2026-05-17 01:29:18] [iter 108] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=318.4333 A, PF=0.9011, V_out=1.0090 pu, I_out=318.4333 A, V_DT=1.0096 pu, P=55.1615 MW, Q=26.5438 MVar
[2026-05-17 01:29:18] [iter 108] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=438.8667 A, PF=0.9047, V_out=1.0060 pu, I_out=438.8667 A, V_DT=1.0069 pu, P=76.1007 MW, Q=35.8380 MVar
[2026-05-17 01:29:18] [iter 108] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=484.6000 A, PF=0.8546, V_out=1.0110 pu, I_out=484.6000 A, V_DT=1.0100 pu, P=79.7721 MW, Q=48.4725 MVar
[2026-05-17 01:29:18] [iter 108] [Bus 5] P/Q/CMD -> V_in=1.0090 pu, I_in=507.7000 A, PF=0.9721, V_out=1.0090 pu, I_out=507.7000 A, V_DT=1.0081 pu, P=94.8774 MW, Q=22.8938 MVar


[2026-05-17 01:29:22] [iter 109] [Bus 1] P/Q/CMD -> V_in=1.0220 pu, I_in=786.1667 A, PF=0.9653, V_out=1.0220 pu, I_out=786.1667 A, V_DT=1.0200 pu, P=147.7683 MW, Q=39.9759 MVar
[2026-05-17 01:29:22] [iter 109] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=318.4333 A, PF=0.9011, V_out=1.0090 pu, I_out=318.4333 A, V_DT=1.0096 pu, P=55.1615 MW, Q=26.5438 MVar
[2026-05-17 01:29:22] [iter 109] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=438.8667 A, PF=0.9047, V_out=1.0060 pu, I_out=438.8667 A, V_DT=1.0069 pu, P=76.1007 MW, Q=35.8380 MVar
[2026-05-17 01:29:22] [iter 109] [Bus 4] P/Q/CMD -> V_in=1.0110 pu, I_in=484.6000 A, PF=0.8546, V_out=1.0110 pu, I_out=484.6000 A, V_DT=1.0100 pu, P=79.7721 MW, Q=48.4725 MVar
